,n,CV_mode,Model,R2_val,R2_test,Parameters,object
939,39,kfold_8,RandomForestRegressor,0.5254508652126303,0.4550159835560482,"{'n_estimators': 142, 'max_depth': 35, 'min_samples_split': 3, 'min_samples_leaf': 5, 'max_features': 0.968005287407298}",
940,40,kfold_8,RandomForestRegressor,0.5668587195959738,0.459972157704586,"{'n_estimators': 71, 'max_depth': 47, 'min_samples_split': 14, 'min_samples_leaf': 2, 'max_features': 0.8287402064586706}",
941,41,kfold_8,RandomForestRegressor,0.6189957726855279,0.5412046916987512,"{'n_estimators': 100, 'max_depth': 16, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 0.7941240185183693}",
942,42,kfold_8,RandomForestRegressor,0.41979263369556796,0.4156981159287415,"{'n_estimators': 149, 'max_depth': 15, 'min_samples_split': 6, 'min_samples_leaf': 7, 'max_features': 0.9432420177342673}",
943,43,kfold_8,RandomForestRegressor,0.5911940359474239,0.47163687920689645,"{'n_estimators': 84, 'max_depth': 10, 'min_samples_split': 8, 'min_samples_leaf': 2, 'max_features': 0.7615762397840266}",
944,44,kfold_8,RandomForestRegressor,0.6215457196450684,0.5101853395045142,"{'n_estimators': 143, 'max_depth': 45, 'min_samples_split': 3, 'min_samples_leaf': 1, 'max_features': 0.8156743876373177}",
945,45,kfold_8,RandomForestRegressor,0.5393480943327007,0.42856229154473036,"{'n_estimators': 151, 'max_depth': 50, 'min_samples_split': 5, 'min_samples_leaf': 5, 'max_features': 0.9701417816359816}",
946,46,kfold_8,RandomForestRegressor,0.5951340503861442,0.525456784160105,"{'n_estimators': 236, 'max_depth': 43, 'min_samples_split': 3, 'min_samples_leaf': 1, 'max_features': 0.7035182872863032}",
947,47,kfold_8,RandomForestRegressor,0.4764553637181037,0.44583723030969125,"{'n_estimators': 134, 'max_depth': 35, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 0.5955884632174271}",
948,48,kfold_8,RandomForestRegressor,0.2135457978066132,0.27947345244658794,"{'n_estimators': 93, 'max_depth': 41, 'min_samples_split': 22, 'min_samples_leaf': 7, 'max_features': 0.10142904356753663}",
949,49,kfold_8,RandomForestRegressor,0.47981724016346294,0.41343881528566484,"{'n_estimators': 233, 'max_depth': 14, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 0.637039554545823}",
950,50,kfold_8,RandomForestRegressor,0.5990796727330433,0.5193791706735493,"{'n_estimators': 77, 'max_depth': 25, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 0.9231697408425678}",
951,51,kfold_8,RandomForestRegressor,0.5799490449879909,0.4794290950867037,"{'n_estimators': 98, 'max_depth': 16, 'min_samples_split': 11, 'min_samples_leaf': 1, 'max_features': 0.7638793856265282}",
952,52,kfold_8,RandomForestRegressor,0.56787424035037,0.44844257909625573,"{'n_estimators': 79, 'max_depth': 14, 'min_samples_split': 2, 'min_samples_leaf': 4, 'max_features': 0.6952840317078823}",
953,53,kfold_8,RandomForestRegressor,0.10448424388709132,0.15338540111809085,"{'n_estimators': 204, 'max_depth': 33, 'min_samples_split': 33, 'min_samples_leaf': 10, 'max_features': 0.3861262266964781}",
954,54,kfold_8,RandomForestRegressor,0.579779700363582,0.5086689787973246,"{'n_estimators': 63, 'max_depth': 27, 'min_samples_split': 8, 'min_samples_leaf': 1, 'max_features': 0.8830463369138829}",
955,55,kfold_8,RandomForestRegressor,-0.0037812983708704895,0.007484534960035427,"{'n_estimators': 333, 'max_depth': 30, 'min_samples_split': 18, 'min_samples_leaf': 19, 'max_features': 0.26814389599936334}",
956,56,kfold_8,RandomForestRegressor,0.608032129603612,0.5742815915325346,"{'n_estimators': 60, 'max_depth': 40, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 0.7738561154651835}",
957,57,kfold_8,RandomForestRegressor,0.46629676594868785,0.40359626672453164,"{'n_estimators': 99, 'max_depth': 50, 'min_samples_split': 4, 'min_samples_leaf': 1, 'max_features': 0.3187211045086758}",
958,58,kfold_8,RandomForestRegressor,0.61130231672614,0.5198659977516993,"{'n_estimators': 117, 'max_depth': 44, 'min_samples_split': 6, 'min_samples_leaf': 1, 'max_features': 0.8170331183136607}",
959,59,kfold_8,RandomForestRegressor,0.43140192989858683,0.35049534485591716,"{'n_estimators': 88, 'max_depth': 44, 'min_samples_split': 9, 'min_samples_leaf': 2, 'max_features': 0.614509182437738}",
960,60,kfold_8,RandomForestRegressor,-0.0008739617914104159,0.01611053019932962,"{'n_estimators': 394, 'max_depth': 50, 'min_samples_split': 37, 'min_samples_leaf': 18, 'max_features': 0.5517831208313546}",
961,61,kfold_8,RandomForestRegressor,0.6068942171161229,0.5393951459394318,"{'n_estimators': 101, 'max_depth': 44, 'min_samples_split': 4, 'min_samples_leaf': 1, 'max_features': 0.9298738994331189}",
962,62,kfold_8,RandomForestRegressor,0.5984096724636904,0.49685904720617,"{'n_estimators': 119, 'max_depth': 46, 'min_samples_split': 6, 'min_samples_leaf': 3, 'max_features': 0.7468314277548693}",
963,63,kfold_8,RandomForestRegressor,0.018378312796051177,0.030930630411262983,"{'n_estimators': 126, 'max_depth': 34, 'min_samples_split': 21, 'min_samples_leaf': 16, 'max_features': 0.9520163011184635}",
964,64,kfold_8,RandomForestRegressor,0.1462484322000165,0.1736279240169678,"{'n_estimators': 55, 'max_depth': 13, 'min_samples_split': 39, 'min_samples_leaf': 8, 'max_features': 0.24030900761309987}",
965,65,kfold_8,RandomForestRegressor,0.6079672182678104,0.5425122381847299,"{'n_estimators': 88, 'max_depth': 46, 'min_samples_split': 3, 'min_samples_leaf': 1, 'max_features': 0.8399581312901859}",
966,66,kfold_8,RandomForestRegressor,-0.0031282470812421526,0.01302595446500987,"{'n_estimators': 221, 'max_depth': 30, 'min_samples_split': 37, 'min_samples_leaf': 19, 'max_features': 0.5309143305725332}",
967,67,kfold_8,RandomForestRegressor,0.6058066270589818,0.502724523099059,"{'n_estimators': 150, 'max_depth': 46, 'min_samples_split': 7, 'min_samples_leaf': 1, 'max_features': 0.7238137883066552}",
968,68,kfold_8,RandomForestRegressor,-0.010185705765362263,0.010476492625241085,"{'n_estimators': 204, 'max_depth': 6, 'min_samples_split': 2, 'min_samples_leaf': 19, 'max_features': 0.4232418988157397}",
969,69,kfold_8,RandomForestRegressor,0.38500841107546835,0.3257753745427143,"{'n_estimators': 94, 'max_depth': 39, 'min_samples_split': 6, 'min_samples_leaf': 4, 'max_features': 0.6662384709543818}",
970,70,kfold_8,RandomForestRegressor,-0.004225760637702303,0.013603786358409753,"{'n_estimators': 254, 'max_depth': 1, 'min_samples_split': 19, 'min_samples_leaf': 19, 'max_features': 0.1147919066716589}",
971,71,kfold_8,RandomForestRegressor,0.6090447880370768,0.49308746712117546,"{'n_estimators': 62, 'max_depth': 49, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 0.9017529750221751}",
972,72,kfold_8,RandomForestRegressor,0.6133794917662583,0.5059083835688184,"{'n_estimators': 59, 'max_depth': 42, 'min_samples_split': 4, 'min_samples_leaf': 1, 'max_features': 0.8182298180284828}",
973,73,kfold_8,RandomForestRegressor,0.481924040659405,0.4163785485847237,"{'n_estimators': 66, 'max_depth': 46, 'min_samples_split': 4, 'min_samples_leaf': 1, 'max_features': 0.5802126627402742}",
974,74,kfold_8,RandomForestRegressor,0.4456107492325796,0.4263168217021258,"{'n_estimators': 63, 'max_depth': 39, 'min_samples_split': 4, 'min_samples_leaf': 1, 'max_features': 0.648608213722935}",
975,75,kfold_8,RandomForestRegressor,0.6209721618179427,0.48853049347361144,"{'n_estimators': 80, 'max_depth': 42, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': 0.8727700970549548}",
976,76,kfold_8,RandomForestRegressor,0.0527907360668356,0.09417963167605514,"{'n_estimators': 396, 'max_depth': 49, 'min_samples_split': 38, 'min_samples_leaf': 12, 'max_features': 0.1550323699989416}",
977,77,kfold_8,RandomForestRegressor,0.1474216873034382,0.1864454074784857,"{'n_estimators': 490, 'max_depth': 3, 'min_samples_split': 15, 'min_samples_leaf': 9, 'max_features': 0.3003308072422517}",
978,78,kfold_8,RandomForestRegressor,0.5511726107849271,0.43037318501577737,"{'n_estimators': 87, 'max_depth': 44, 'min_samples_split': 2, 'min_samples_leaf': 5, 'max_features': 0.7991521194696332}",
979,79,kfold_8,RandomForestRegressor,0.023513357768372045,0.07064857799237856,"{'n_estimators': 67, 'max_depth': 8, 'min_samples_split': 15, 'min_samples_leaf': 14, 'max_features': 0.3206535917116269}",
980,80,kfold_8,RandomForestRegressor,0.5542180956203389,0.4659982198121513,"{'n_estimators': 202, 'max_depth': 42, 'min_samples_split': 13, 'min_samples_leaf': 4, 'max_features': 0.9460958620350519}",
981,81,kfold_8,RandomForestRegressor,0.5904559397313243,0.5046367509713781,"{'n_estimators': 51, 'max_depth': 41, 'min_samples_split': 6, 'min_samples_leaf': 1, 'max_features': 0.8558935599511988}",
982,82,kfold_8,RandomForestRegressor,0.0037172715106458254,0.007326823557601836,"{'n_estimators': 55, 'max_depth': 42, 'min_samples_split': 35, 'min_samples_leaf': 19, 'max_features': 0.23749434421974297}",
983,83,kfold_8,RandomForestRegressor,0.5965275149341825,0.5144185894567932,"{'n_estimators': 211, 'max_depth': 44, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 0.7969112657785499}",
984,84,kfold_8,RandomForestRegressor,0.6152474565414074,0.5103155989479299,"{'n_estimators': 183, 'max_depth': 14, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 0.9454301944856929}",
985,85,kfold_8,RandomForestRegressor,0.29093610437505824,0.2914039556323882,"{'n_estimators': 374, 'max_depth': 4, 'min_samples_split': 38, 'min_samples_leaf': 1, 'max_features': 0.31885295541387265}",
986,86,kfold_8,RandomForestRegressor,0.2279460948676698,0.22142670437701284,"{'n_estimators': 115, 'max_depth': 33, 'min_samples_split': 44, 'min_samples_leaf': 3, 'max_features': 0.13907126674240666}",
987,87,kfold_8,RandomForestRegressor,0.55865498927287,0.4571697520825093,"{'n_estimators': 221, 'max_depth': 4, 'min_samples_split': 9, 'min_samples_leaf': 3, 'max_features': 0.8898879703585468}",
988,88,kfold_8,RandomForestRegressor,0.604594690662072,0.4913155400728696,"{'n_estimators': 179, 'max_depth': 16, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 0.898737527793292}",
989,89,kfold_8,RandomForestRegressor,0.4080219130261813,0.37078168142224854,"{'n_estimators': 180, 'max_depth': 20, 'min_samples_split': 4, 'min_samples_leaf': 3, 'max_features': 0.38979878846868005}",
990,90,kfold_8,RandomForestRegressor,0.5946974318154753,0.46731721691484884,"{'n_estimators': 84, 'max_depth': 49, 'min_samples_split': 7, 'min_samples_leaf': 3, 'max_features': 0.9959885069874134}",
991,91,kfold_8,RandomForestRegressor,0.591805690109416,0.5023370060606004,"{'n_estimators': 78, 'max_depth': 38, 'min_samples_split': 2, 'min_samples_leaf': 3, 'max_features': 0.9968057194240091}",
992,92,kfold_8,RandomForestRegressor,0.5702132429515091,0.4849841916348483,"{'n_estimators': 206, 'max_depth': 20, 'min_samples_split': 13, 'min_samples_leaf': 1, 'max_features': 0.7729640164075787}",
993,93,kfold_8,RandomForestRegressor,0.4601156870493688,0.41301810478340417,"{'n_estimators': 97, 'max_depth': 12, 'min_samples_split': 4, 'min_samples_leaf': 1, 'max_features': 0.5111757498433611}",
994,94,kfold_8,RandomForestRegressor,0.021444206180400438,0.09403261369051363,"{'n_estimators': 187, 'max_depth': 41, 'min_samples_split': 48, 'min_samples_leaf': 13, 'max_features': 0.1783811181600345}",
995,95,kfold_8,RandomForestRegressor,0.4753056535708151,0.40889681221701946,"{'n_estimators': 169, 'max_depth': 21, 'min_samples_split': 4, 'min_samples_leaf': 1, 'max_features': 0.575721880825789}",
996,96,kfold_8,RandomForestRegressor,0.6165557376335871,0.5340651698648142,"{'n_estimators': 203, 'max_depth': 34, 'min_samples_split': 4, 'min_samples_leaf': 1, 'max_features': 0.7526482035983647}",
997,97,kfold_8,RandomForestRegressor,0.013926205800845692,0.02310764559776224,"{'n_estimators': 162, 'max_depth': 32, 'min_samples_split': 7, 'min_samples_leaf': 17, 'max_features': 0.24625101015242054}",
998,98,kfold_8,RandomForestRegressor,0.6007546875733345,0.514232206515586,"{'n_estimators': 179, 'max_depth': 37, 'min_samples_split': 6, 'min_samples_leaf': 1, 'max_features': 0.7616463943924169}",
999,99,kfold_8,RandomForestRegressor,0.32528869184343134,0.3131086872654554,"{'n_estimators': 351, 'max_depth': 34, 'min_samples_split': 7, 'min_samples_leaf': 5, 'max_features': 0.18407508973635578}",
1000,0,kfold_8,CatBoostRegressor,-0.026170937525108684,-0.003846805767011352,"{'learning_rate': 0.00011251329710070455, 'depth': 8, 'l2_leaf_reg': 3.261689283630375, 'bagging_temperature': 0.465183777593391, 'random_strength': 6.088836817542756, 'grow_policy': 'Lossguide'}",
1001,1,kfold_8,CatBoostRegressor,0.6122351146998303,0.6785682800817616,"{'learning_rate': 0.10455823819299884, 'depth': 7, 'l2_leaf_reg': 4.464720830775644e-05, 'bagging_temperature': 0.6540548794779177, 'random_strength': 0.013453333023981877, 'grow_policy': 'Lossguide'}",
1002,2,kfold_8,CatBoostRegressor,0.6840739366038147,0.6552221853025002,"{'learning_rate': 0.24362297944569974, 'depth': 4, 'l2_leaf_reg': 0.012658619412361516, 'bagging_temperature': 0.8961430377750822, 'random_strength': 0.0020387692966207507, 'grow_policy': 'SymmetricTree'}",
1003,3,kfold_8,CatBoostRegressor,0.11982802342435206,0.11175810161675548,"{'learning_rate': 0.000607236163633136, 'depth': 6, 'l2_leaf_reg': 6.749431852418e-05, 'bagging_temperature': 0.6087150885840853, 'random_strength': 0.001561492129145006, 'grow_policy': 'Lossguide'}",
1004,4,kfold_8,CatBoostRegressor,0.06570324419638973,0.07290202112509603,"{'learning_rate': 0.0004692431403788469, 'depth': 5, 'l2_leaf_reg': 3.058786874859728e-05, 'bagging_temperature': 0.8013112556004288, 'random_strength': 0.36373665944346695, 'grow_policy': 'Lossguide'}",
1005,5,kfold_8,CatBoostRegressor,-0.0029203355400344577,0.013309269439687355,"{'learning_rate': 0.00011466895809708411, 'depth': 8, 'l2_leaf_reg': 0.03300203907664938, 'bagging_temperature': 0.28815992102226273, 'random_strength': 0.010710206087128896, 'grow_policy': 'Depthwise'}",
1006,6,kfold_8,CatBoostRegressor,0.10174154808935443,0.10672868368684163,"{'learning_rate': 0.0008538733885935646, 'depth': 3, 'l2_leaf_reg': 0.10327839875016324, 'bagging_temperature': 0.159176147057981, 'random_strength': 0.429617257651987, 'grow_policy': 'SymmetricTree'}",
1007,7,kfold_8,CatBoostRegressor,0.6398435094871562,0.5855435085620833,"{'learning_rate': 0.03671364889038059, 'depth': 2, 'l2_leaf_reg': 2.770121352383238e-06, 'bagging_temperature': 0.7003044125469845, 'random_strength': 0.01405107962411849, 'grow_policy': 'SymmetricTree'}",
1008,8,kfold_8,CatBoostRegressor,0.5807214758665525,0.5716172079269763,"{'learning_rate': 0.03921747640681016, 'depth': 8, 'l2_leaf_reg': 4.181143257874605e-05, 'bagging_temperature': 0.45835115641317126, 'random_strength': 0.0002535143105158285, 'grow_policy': 'Depthwise'}",
1009,9,kfold_8,CatBoostRegressor,0.6840916973807578,0.6788358244126036,"{'learning_rate': 0.02465731429855686, 'depth': 5, 'l2_leaf_reg': 4.9353673779462494e-05, 'bagging_temperature': 0.20999646215169832, 'random_strength': 1.94614982454916e-06, 'grow_policy': 'Lossguide'}",
1010,10,kfold_8,CatBoostRegressor,0.6153972349290651,0.5930985984109365,"{'learning_rate': 0.0074218964658027105, 'depth': 4, 'l2_leaf_reg': 0.009658967913269412, 'bagging_temperature': 0.10369789405126499, 'random_strength': 9.3480493511551e-05, 'grow_policy': 'Lossguide'}",
1011,11,kfold_8,CatBoostRegressor,0.6618323497071952,0.6332767281125993,"{'learning_rate': 0.30924458015019096, 'depth': 4, 'l2_leaf_reg': 0.016819063060322093, 'bagging_temperature': 0.877400374377576, 'random_strength': 0.00032167872597226504, 'grow_policy': 'SymmetricTree'}",
1012,12,kfold_8,CatBoostRegressor,0.602202613121819,0.6196399209544922,"{'learning_rate': 0.24675695242511633, 'depth': 7, 'l2_leaf_reg': 8.687534975700412e-06, 'bagging_temperature': 0.1534686228839897, 'random_strength': 9.388453041305705e-06, 'grow_policy': 'Lossguide'}",
1013,13,kfold_8,CatBoostRegressor,0.6604456352043632,0.5565235168952114,"{'learning_rate': 0.051935984887409546, 'depth': 3, 'l2_leaf_reg': 0.14941917152066111, 'bagging_temperature': 0.7320343593709957, 'random_strength': 3.19877229632347, 'grow_policy': 'SymmetricTree'}",
1014,14,kfold_8,CatBoostRegressor,0.3862572877751609,0.3876020230222925,"{'learning_rate': 0.011436755784904835, 'depth': 1, 'l2_leaf_reg': 2.0852776567635553e-06, 'bagging_temperature': 0.20802693528905555, 'random_strength': 6.7002884154994335e-06, 'grow_policy': 'Lossguide'}",
1015,15,kfold_8,CatBoostRegressor,0.6874925454910763,0.6516566657208096,"{'learning_rate': 0.05594407084603203, 'depth': 5, 'l2_leaf_reg': 8.869091380318578e-05, 'bagging_temperature': 0.44640002693223135, 'random_strength': 2.1856079622698377e-05, 'grow_policy': 'SymmetricTree'}",
1016,16,kfold_8,CatBoostRegressor,0.6714193863404452,0.7032694854096279,"{'learning_rate': 0.07451793824354772, 'depth': 4, 'l2_leaf_reg': 0.0025041417270163673, 'bagging_temperature': 0.4312692445270067, 'random_strength': 1.4910565440351198e-06, 'grow_policy': 'Lossguide'}",
1017,17,kfold_8,CatBoostRegressor,0.45326478591773434,0.4574655807194229,"{'learning_rate': 0.004769595254976214, 'depth': 6, 'l2_leaf_reg': 6.2136798125382364e-06, 'bagging_temperature': 0.30570844418788806, 'random_strength': 0.00046383544454322906, 'grow_policy': 'SymmetricTree'}",
1018,18,kfold_8,CatBoostRegressor,0.6707279402238324,0.6715647177784226,"{'learning_rate': 0.01760510614308224, 'depth': 4, 'l2_leaf_reg': 0.00011295354080402358, 'bagging_temperature': 0.005425541056346739, 'random_strength': 1.556025203535425e-06, 'grow_policy': 'Depthwise'}",
1019,19,kfold_8,CatBoostRegressor,0.6309789775753867,0.5651433088455949,"{'learning_rate': 0.01362351009828121, 'depth': 3, 'l2_leaf_reg': 0.00023513085552603603, 'bagging_temperature': 0.5762327944775486, 'random_strength': 4.8899402294435775e-05, 'grow_policy': 'SymmetricTree'}",
1020,20,kfold_8,CatBoostRegressor,0.6537569706304022,0.6468712734768467,"{'learning_rate': 0.2676704350856248, 'depth': 6, 'l2_leaf_reg': 0.00018191984349257223, 'bagging_temperature': 0.5022198402961153, 'random_strength': 2.302810525685035e-06, 'grow_policy': 'SymmetricTree'}",
1021,21,kfold_8,CatBoostRegressor,0.6095926185113529,0.618995782862688,"{'learning_rate': 0.010383288008781239, 'depth': 7, 'l2_leaf_reg': 6.417752861432539e-05, 'bagging_temperature': 0.37785016556240825, 'random_strength': 7.601623393677253e-06, 'grow_policy': 'Lossguide'}",
1022,22,kfold_8,CatBoostRegressor,0.703579677513578,0.6484806006352146,"{'learning_rate': 0.1845679816121784, 'depth': 3, 'l2_leaf_reg': 2.455998776844046e-06, 'bagging_temperature': 0.4138810095008306, 'random_strength': 5.836223006482512e-06, 'grow_policy': 'SymmetricTree'}",
1023,23,kfold_8,CatBoostRegressor,0.7022809865499726,0.6503280321011957,"{'learning_rate': 0.1384097600507513, 'depth': 4, 'l2_leaf_reg': 0.00022588112043552398, 'bagging_temperature': 0.0562121858251291, 'random_strength': 0.0005886823578673316, 'grow_policy': 'SymmetricTree'}",
1024,24,kfold_8,CatBoostRegressor,0.6363522172203276,0.65489739353371,"{'learning_rate': 0.453111998099264, 'depth': 1, 'l2_leaf_reg': 5.956544908301444e-06, 'bagging_temperature': 0.3145398418130819, 'random_strength': 2.830528945431642e-05, 'grow_policy': 'SymmetricTree'}",
1025,25,kfold_8,CatBoostRegressor,0.6704670071212848,0.6503866629956974,"{'learning_rate': 0.1285338321353328, 'depth': 5, 'l2_leaf_reg': 0.004718575791536504, 'bagging_temperature': 0.12858699234519788, 'random_strength': 0.00393226391082484, 'grow_policy': 'SymmetricTree'}",
1026,26,kfold_8,CatBoostRegressor,0.7006713972763483,0.660662952043044,"{'learning_rate': 0.22539562920913972, 'depth': 3, 'l2_leaf_reg': 2.71199527197623e-06, 'bagging_temperature': 0.5240768655716674, 'random_strength': 0.00034447094481448553, 'grow_policy': 'Depthwise'}",
1027,27,kfold_8,CatBoostRegressor,0.7228733605797508,0.6756693509348373,"{'learning_rate': 0.39453519580703933, 'depth': 3, 'l2_leaf_reg': 4.879795850982597e-06, 'bagging_temperature': 0.5881292688892772, 'random_strength': 0.0009494578651348069, 'grow_policy': 'Depthwise'}",
1028,28,kfold_8,CatBoostRegressor,0.6897495335735335,0.6608153020248346,"{'learning_rate': 0.24551085557743907, 'depth': 2, 'l2_leaf_reg': 0.00021181173774610423, 'bagging_temperature': 0.07826390154829654, 'random_strength': 0.002893870088951841, 'grow_policy': 'Depthwise'}",
1029,29,kfold_8,CatBoostRegressor,0.6803932046937751,0.6364284797730714,"{'learning_rate': 0.16180725011895322, 'depth': 5, 'l2_leaf_reg': 1.921341218101675e-06, 'bagging_temperature': 0.09190795063699597, 'random_strength': 0.00041210098591556256, 'grow_policy': 'SymmetricTree'}",
1030,30,kfold_8,CatBoostRegressor,0.6167961906458175,0.5483145040854995,"{'learning_rate': 0.10119130943011291, 'depth': 1, 'l2_leaf_reg': 7.859795678689821e-05, 'bagging_temperature': 0.7208855783811068, 'random_strength': 3.311037012418124e-05, 'grow_policy': 'Lossguide'}",
1031,31,kfold_8,CatBoostRegressor,0.6530586808378482,0.6344259825529026,"{'learning_rate': 0.48431270925113973, 'depth': 4, 'l2_leaf_reg': 1.00017026736946e-06, 'bagging_temperature': 0.6601124414065329, 'random_strength': 9.286010066971665e-05, 'grow_policy': 'Depthwise'}",
1032,32,kfold_8,CatBoostRegressor,0.6870532381898062,0.6823216568338673,"{'learning_rate': 0.1142675310483153, 'depth': 3, 'l2_leaf_reg': 0.0001518381135304249, 'bagging_temperature': 0.7996404139821809, 'random_strength': 0.02159177838050243, 'grow_policy': 'Depthwise'}",
1033,33,kfold_8,CatBoostRegressor,0.6984609155402232,0.6523623652629933,"{'learning_rate': 0.03987116365650485, 'depth': 3, 'l2_leaf_reg': 1.7783825646936601e-06, 'bagging_temperature': 0.34103687574089625, 'random_strength': 0.00014636849343859258, 'grow_policy': 'Depthwise'}",
1034,34,kfold_8,CatBoostRegressor,0.6500807450355659,0.63877811084521,"{'learning_rate': 0.32460316507431336, 'depth': 1, 'l2_leaf_reg': 6.308729540974646e-06, 'bagging_temperature': 0.5373033074171314, 'random_strength': 0.00017643631562346625, 'grow_policy': 'Depthwise'}",
1035,35,kfold_8,CatBoostRegressor,0.6987887325762632,0.6716960949468787,"{'learning_rate': 0.049698939000844766, 'depth': 3, 'l2_leaf_reg': 1.0373812103428409e-06, 'bagging_temperature': 0.5791909668697344, 'random_strength': 0.012876067116807116, 'grow_policy': 'Depthwise'}",
1036,36,kfold_8,CatBoostRegressor,0.6922907024671922,0.62026167278847,"{'learning_rate': 0.3886841543290831, 'depth': 2, 'l2_leaf_reg': 1.8769898145279282e-06, 'bagging_temperature': 0.4179056290974925, 'random_strength': 0.12442945365954193, 'grow_policy': 'Lossguide'}",
1037,37,kfold_8,CatBoostRegressor,0.6743914167322982,0.7016314967319844,"{'learning_rate': 0.2557439736091569, 'depth': 4, 'l2_leaf_reg': 2.0204885413060993e-06, 'bagging_temperature': 0.4930364421830574, 'random_strength': 3.070633501196675e-05, 'grow_policy': 'Lossguide'}",
1038,38,kfold_8,CatBoostRegressor,0.698911523089091,0.6436914927781993,"{'learning_rate': 0.1155247023780284, 'depth': 3, 'l2_leaf_reg': 3.7433304589735225e-06, 'bagging_temperature': 0.793306459148627, 'random_strength': 2.06859118481742e-06, 'grow_policy': 'SymmetricTree'}",
1039,39,kfold_8,CatBoostRegressor,0.7041695055567943,0.6437670833616271,"{'learning_rate': 0.11007284020607076, 'depth': 3, 'l2_leaf_reg': 0.0007861790397719872, 'bagging_temperature': 0.0682507063882763, 'random_strength': 0.00421482446065057, 'grow_policy': 'SymmetricTree'}",
1040,40,kfold_8,CatBoostRegressor,0.6917999325108357,0.6401711775501242,"{'learning_rate': 0.3669701076558647, 'depth': 3, 'l2_leaf_reg': 7.4808464272191075e-06, 'bagging_temperature': 0.4314590272182512, 'random_strength': 2.831412611005643e-06, 'grow_policy': 'SymmetricTree'}",
1041,41,kfold_8,CatBoostRegressor,0.7037965065474472,0.6652338955385366,"{'learning_rate': 0.2965031668345623, 'depth': 2, 'l2_leaf_reg': 0.001014538267825507, 'bagging_temperature': 0.1978155612258944, 'random_strength': 0.0019705148634254098, 'grow_policy': 'Lossguide'}",
1042,42,kfold_8,CatBoostRegressor,0.6317772911538542,0.5732562681359084,"{'learning_rate': 0.12297668254364147, 'depth': 1, 'l2_leaf_reg': 0.004568732638511014, 'bagging_temperature': 0.10179943690665476, 'random_strength': 0.0008870672318446818, 'grow_policy': 'Lossguide'}",
1043,43,kfold_8,CatBoostRegressor,0.648375218407454,0.6375188625317629,"{'learning_rate': 0.3192916663790816, 'depth': 1, 'l2_leaf_reg': 0.21143234076881687, 'bagging_temperature': 0.1443722908434067, 'random_strength': 0.032014154143215255, 'grow_policy': 'SymmetricTree'}",
1044,44,kfold_8,CatBoostRegressor,0.7076226524214423,0.6306555198231156,"{'learning_rate': 0.07580970118460159, 'depth': 3, 'l2_leaf_reg': 0.002865194016912148, 'bagging_temperature': 0.16489499941956196, 'random_strength': 4.798187509046327e-05, 'grow_policy': 'SymmetricTree'}",
1045,45,kfold_8,CatBoostRegressor,0.6297044912922497,0.5777520276621686,"{'learning_rate': 0.03324378112580701, 'depth': 2, 'l2_leaf_reg': 3.563550357220945e-05, 'bagging_temperature': 0.05544320090818035, 'random_strength': 0.04045877865743222, 'grow_policy': 'SymmetricTree'}",
1046,46,kfold_8,CatBoostRegressor,0.5197599378549013,0.47319250318372774,"{'learning_rate': 0.04117708678108977, 'depth': 1, 'l2_leaf_reg': 0.004801172084335348, 'bagging_temperature': 0.27867218799280274, 'random_strength': 1.5472611388069136e-05, 'grow_policy': 'SymmetricTree'}",
1047,47,kfold_8,CatBoostRegressor,0.6673893789570443,0.6609329291687716,"{'learning_rate': 0.14376280037596378, 'depth': 3, 'l2_leaf_reg': 0.001608866255975546, 'bagging_temperature': 0.4450304555682427, 'random_strength': 0.10074295298380383, 'grow_policy': 'Lossguide'}",
1048,48,kfold_8,CatBoostRegressor,0.7003087174159208,0.6506232331884837,"{'learning_rate': 0.03844880655847561, 'depth': 3, 'l2_leaf_reg': 0.03308731103303679, 'bagging_temperature': 0.24375944915839082, 'random_strength': 0.00011601913613760842, 'grow_policy': 'Depthwise'}",
1049,49,kfold_8,CatBoostRegressor,0.5433881449294915,0.49500427114310996,"{'learning_rate': 0.004558275077549235, 'depth': 8, 'l2_leaf_reg': 0.0018508758011064033, 'bagging_temperature': 0.05533621639094788, 'random_strength': 0.03811038392298268, 'grow_policy': 'Lossguide'}",
1050,50,kfold_8,CatBoostRegressor,0.6874192004982329,0.6402865854055175,"{'learning_rate': 0.1664199476518187, 'depth': 3, 'l2_leaf_reg': 0.03190610123243983, 'bagging_temperature': 0.21290244160227687, 'random_strength': 0.00011041203620180707, 'grow_policy': 'SymmetricTree'}",
