,n,CV_mode,Model,R2_val,R2_test,Parameters,object
0,0,kfold_8,ANN,-2.2917249889943374,-0.00208757106521662,"{'learning_rate': 7.4159431354678035e-06, 'batch_size': 61, 'n_neurons': 170, 'n_layers': 5, 'dist_mode': 'nam', 'optimizer': 'SGD'}",
1,1,kfold_8,ANN,-1.9220156859718642,0.19992748656070758,"{'learning_rate': 1.4668403073378439e-05, 'batch_size': 64, 'n_neurons': 145, 'n_layers': 2, 'dist_mode': 'mlp', 'optimizer': 'Adam'}",
2,2,kfold_8,ANN,-2.1719865617193213,0.03057676878352955,"{'learning_rate': 7.409353392101135e-06, 'batch_size': 58, 'n_neurons': 145, 'n_layers': 1, 'dist_mode': 'mlp', 'optimizer': 'Adam'}",
3,3,kfold_8,ANN,-1.5064580680936175,0.37647346487657274,"{'learning_rate': 3.557981590980639e-05, 'batch_size': 71, 'n_neurons': 81, 'n_layers': 2, 'dist_mode': 'nam', 'optimizer': 'SGD'}",
4,4,kfold_8,ANN,-2.2717074859393493,0.007831208366364306,"{'learning_rate': 7.664680141521143e-06, 'batch_size': 65, 'n_neurons': 41, 'n_layers': 5, 'dist_mode': 'mlp', 'optimizer': 'SGD'}",
5,5,kfold_8,ANN,-1.189723975811157,0.27348360923360127,"{'learning_rate': 0.0002892820798619518, 'batch_size': 71, 'n_neurons': 180, 'n_layers': 4, 'dist_mode': 'mlp', 'optimizer': 'SGD'}",
6,6,kfold_8,ANN,-2.260936767582215,0.004519203108716896,"{'learning_rate': 2.180866619557473e-05, 'batch_size': 51, 'n_neurons': 79, 'n_layers': 6, 'dist_mode': 'mlp', 'optimizer': 'SGD'}",
7,7,kfold_8,ANN,-1.7769088677875962,0.21317616385545635,"{'learning_rate': 4.591278657028592e-05, 'batch_size': 55, 'n_neurons': 53, 'n_layers': 2, 'dist_mode': 'mlp', 'optimizer': 'Adam'}",
8,8,kfold_8,ANN,-1.5304455380054065,0.27955823492643994,"{'learning_rate': 2.8185086161068503e-05, 'batch_size': 56, 'n_neurons': 139, 'n_layers': 1, 'dist_mode': 'mlp', 'optimizer': 'SGD'}",
9,9,kfold_8,ANN,-2.073701270425831,0.05065019058412357,"{'learning_rate': 4.54494814548567e-05, 'batch_size': 67, 'n_neurons': 54, 'n_layers': 3, 'dist_mode': 'nam', 'optimizer': 'SGD'}",
10,10,kfold_8,ANN,-1.193404688868654,0.2746491898054192,"{'learning_rate': 0.00023499497903550995, 'batch_size': 77, 'n_neurons': 172, 'n_layers': 3, 'dist_mode': 'mlp', 'optimizer': 'SGD'}",
11,11,kfold_8,ANN,-1.2214028538014736,0.25997352675173613,"{'learning_rate': 0.0004801141659704845, 'batch_size': 78, 'n_neurons': 172, 'n_layers': 5, 'dist_mode': 'mlp', 'optimizer': 'SGD'}",
12,12,kfold_8,ANN,-1.4907157803984372,0.2734752107427635,"{'learning_rate': 0.00018829212223898508, 'batch_size': 76, 'n_neurons': 171, 'n_layers': 1, 'dist_mode': 'mlp', 'optimizer': 'SGD'}",
13,13,kfold_8,ANN,-1.2654790672344682,0.3484438789778306,"{'learning_rate': 0.00020849596574234447, 'batch_size': 61, 'n_neurons': 172, 'n_layers': 5, 'dist_mode': 'mlp', 'optimizer': 'SGD'}",
14,14,kfold_8,ANN,-2.2712893507524314,0.012251275348430513,"{'learning_rate': 1.831984570168132e-05, 'batch_size': 79, 'n_neurons': 142, 'n_layers': 4, 'dist_mode': 'mlp', 'optimizer': 'SGD'}",
15,15,kfold_8,ANN,-1.039517065397243,0.3913842681905578,"{'learning_rate': 0.00018502675925589148, 'batch_size': 66, 'n_neurons': 170, 'n_layers': 2, 'dist_mode': 'nam', 'optimizer': 'SGD'}",
16,16,kfold_8,ANN,-0.9870507366981017,0.4560385262028802,"{'learning_rate': 0.0004320626090432927, 'batch_size': 59, 'n_neurons': 196, 'n_layers': 3, 'dist_mode': 'nam', 'optimizer': 'SGD'}",
17,17,kfold_8,ANN,-1.1415275101958853,0.2697751479004792,"{'learning_rate': 0.00034737559333118646, 'batch_size': 56, 'n_neurons': 156, 'n_layers': 1, 'dist_mode': 'nam', 'optimizer': 'SGD'}",
18,18,kfold_8,ANN,-1.9788983818316828,-0.008786937881005707,"{'learning_rate': 0.0004718991485562125, 'batch_size': 64, 'n_neurons': 132, 'n_layers': 3, 'dist_mode': 'nam', 'optimizer': 'Adam'}",
19,19,kfold_8,ANN,-1.0783145748791068,0.41670239440484713,"{'learning_rate': 4.404664846355725e-05, 'batch_size': 63, 'n_neurons': 189, 'n_layers': 2, 'dist_mode': 'nam', 'optimizer': 'SGD'}",
20,20,kfold_8,ANN,-1.0081444976837477,0.5026820056297204,"{'learning_rate': 0.00015162446388617697, 'batch_size': 58, 'n_neurons': 133, 'n_layers': 4, 'dist_mode': 'nam', 'optimizer': 'SGD'}",
21,21,kfold_8,ANN,-0.8814486979427173,0.5910812273411132,"{'learning_rate': 0.00024050941618040575, 'batch_size': 57, 'n_neurons': 106, 'n_layers': 5, 'dist_mode': 'nam', 'optimizer': 'SGD'}",
22,22,kfold_8,ANN,-0.7781135270616941,0.6362080585626231,"{'learning_rate': 0.0004998734407860253, 'batch_size': 53, 'n_neurons': 114, 'n_layers': 4, 'dist_mode': 'nam', 'optimizer': 'SGD'}",
23,23,kfold_8,ANN,-1.8137260872141325,0.16603442186709838,"{'learning_rate': 0.00016417077824279158, 'batch_size': 52, 'n_neurons': 112, 'n_layers': 6, 'dist_mode': 'nam', 'optimizer': 'SGD'}",
24,24,kfold_8,ANN,-1.5011752304099233,-0.10425349281377283,"{'learning_rate': 0.0003329788834259948, 'batch_size': 56, 'n_neurons': 194, 'n_layers': 6, 'dist_mode': 'nam', 'optimizer': 'Adam'}",
25,25,kfold_8,ANN,-0.8496081520565777,0.5498927237585138,"{'learning_rate': 0.00035097924180506725, 'batch_size': 56, 'n_neurons': 66, 'n_layers': 4, 'dist_mode': 'nam', 'optimizer': 'SGD'}",
26,26,kfold_8,ANN,-0.8709050659621291,0.46733089791610827,"{'learning_rate': 0.00045108623782367916, 'batch_size': 50, 'n_neurons': 75, 'n_layers': 3, 'dist_mode': 'nam', 'optimizer': 'SGD'}",
27,27,kfold_8,ANN,-0.9750374656692518,0.41940336574562065,"{'learning_rate': 0.000427530053091594, 'batch_size': 58, 'n_neurons': 44, 'n_layers': 2, 'dist_mode': 'nam', 'optimizer': 'SGD'}",
28,28,kfold_8,ANN,-1.053723959839264,0.29886685953501035,"{'learning_rate': 0.00031808155166355957, 'batch_size': 53, 'n_neurons': 28, 'n_layers': 5, 'dist_mode': 'nam', 'optimizer': 'SGD'}",
29,29,kfold_8,ANN,-1.2088517818049889,0.2571434356601481,"{'learning_rate': 0.00023645989488420846, 'batch_size': 52, 'n_neurons': 118, 'n_layers': 3, 'dist_mode': 'mlp', 'optimizer': 'SGD'}",
30,30,kfold_8,ANN,-2.1159075034717274,0.14947066347766125,"{'learning_rate': 0.00032597774718246084, 'batch_size': 50, 'n_neurons': 105, 'n_layers': 3, 'dist_mode': 'nam', 'optimizer': 'Adam'}",
31,31,kfold_8,ANN,-0.845683854732941,0.6534453313505653,"{'learning_rate': 0.00043622549987869816, 'batch_size': 61, 'n_neurons': 83, 'n_layers': 4, 'dist_mode': 'nam', 'optimizer': 'SGD'}",
32,32,kfold_8,ANN,-1.8734758714088775,0.18337274233828604,"{'learning_rate': 5.232711651489278e-05, 'batch_size': 53, 'n_neurons': 58, 'n_layers': 3, 'dist_mode': 'nam', 'optimizer': 'SGD'}",
33,33,kfold_8,ANN,-1.0167778595132588,0.5395942041889727,"{'learning_rate': 0.00024031896317785727, 'batch_size': 73, 'n_neurons': 86, 'n_layers': 5, 'dist_mode': 'nam', 'optimizer': 'SGD'}",
34,34,kfold_8,ANN,-0.9349785346930263,0.5363925494293136,"{'learning_rate': 0.000294984162498818, 'batch_size': 58, 'n_neurons': 79, 'n_layers': 3, 'dist_mode': 'nam', 'optimizer': 'SGD'}",
35,35,kfold_8,ANN,-0.9192560526172879,0.4230236033560685,"{'learning_rate': 0.00041210457277527474, 'batch_size': 51, 'n_neurons': 88, 'n_layers': 3, 'dist_mode': 'nam', 'optimizer': 'SGD'}",
36,36,kfold_8,ANN,-1.6374003632585117,0.11093063795085656,"{'learning_rate': 0.00013194359075470146, 'batch_size': 61, 'n_neurons': 69, 'n_layers': 4, 'dist_mode': 'nam', 'optimizer': 'Adam'}",
37,37,kfold_8,ANN,-1.7786006593752564,0.11551320507537899,"{'learning_rate': 0.0004875886009982366, 'batch_size': 52, 'n_neurons': 71, 'n_layers': 4, 'dist_mode': 'mlp', 'optimizer': 'Adam'}",
38,38,kfold_8,ANN,-1.6256252222309961,0.3426804878632699,"{'learning_rate': 9.499795431031245e-05, 'batch_size': 67, 'n_neurons': 96, 'n_layers': 3, 'dist_mode': 'mlp', 'optimizer': 'SGD'}",
39,39,kfold_8,ANN,-1.1079756198593433,0.31621398874648077,"{'learning_rate': 0.0003173665575554617, 'batch_size': 59, 'n_neurons': 41, 'n_layers': 4, 'dist_mode': 'mlp', 'optimizer': 'SGD'}",
40,40,kfold_8,ANN,-2.2985094562732455,0.02018849880435547,"{'learning_rate': 3.949853851279568e-06, 'batch_size': 68, 'n_neurons': 181, 'n_layers': 6, 'dist_mode': 'nam', 'optimizer': 'Adam'}",
41,41,kfold_8,ANN,-0.9574048626476973,0.6302071072192591,"{'learning_rate': 0.0003050399646551869, 'batch_size': 57, 'n_neurons': 78, 'n_layers': 5, 'dist_mode': 'nam', 'optimizer': 'SGD'}",
42,42,kfold_8,ANN,-0.8251816783574573,0.6502963009410795,"{'learning_rate': 0.0004541889681602821, 'batch_size': 52, 'n_neurons': 142, 'n_layers': 4, 'dist_mode': 'nam', 'optimizer': 'SGD'}",
43,43,kfold_8,ANN,-0.7472177728815277,0.6615572686170065,"{'learning_rate': 0.00047972825845551574, 'batch_size': 51, 'n_neurons': 112, 'n_layers': 4, 'dist_mode': 'nam', 'optimizer': 'SGD'}",
44,44,kfold_8,ANN,-0.7952973498000017,0.6089473593226475,"{'learning_rate': 0.00020999561610530058, 'batch_size': 50, 'n_neurons': 138, 'n_layers': 4, 'dist_mode': 'nam', 'optimizer': 'SGD'}",
45,45,kfold_8,ANN,-0.7886982228405427,0.6556967225289327,"{'learning_rate': 0.0003236811150594242, 'batch_size': 51, 'n_neurons': 162, 'n_layers': 5, 'dist_mode': 'nam', 'optimizer': 'SGD'}",
46,46,kfold_8,ANN,-2.2159865302488893,0.03265066520265758,"{'learning_rate': 4.8409156734770294e-05, 'batch_size': 50, 'n_neurons': 168, 'n_layers': 4, 'dist_mode': 'mlp', 'optimizer': 'SGD'}",
47,47,kfold_8,ANN,-1.4672518185025742,0.18871757307224035,"{'learning_rate': 0.00016765918085118436, 'batch_size': 51, 'n_neurons': 170, 'n_layers': 5, 'dist_mode': 'nam', 'optimizer': 'SGD'}",
48,48,kfold_8,ANN,-1.7573587984220231,0.25888967875431124,"{'learning_rate': 8.907760023245784e-05, 'batch_size': 52, 'n_neurons': 139, 'n_layers': 4, 'dist_mode': 'nam', 'optimizer': 'SGD'}",
49,49,kfold_8,ANN,-0.7989430065230279,0.5265706668823187,"{'learning_rate': 0.0002822214342342815, 'batch_size': 52, 'n_neurons': 158, 'n_layers': 4, 'dist_mode': 'nam', 'optimizer': 'SGD'}",
50,0,kfold_8,HistGradientBoostingRegressor,-2.194049783015817,0.039637497419263035,"{'learning_rate': 0.0001407954852110866, 'max_depth': 3, 'min_samples_leaf': 3, 'max_leaf_nodes': 31, 'max_features': 0.412281018376489, 'l2_regularization': 0.8499915955967603}",
51,1,kfold_8,HistGradientBoostingRegressor,-1.7761169538380819,0.3606697115026858,"{'learning_rate': 0.11361414072821555, 'max_depth': 5, 'min_samples_leaf': 15, 'max_leaf_nodes': 82, 'max_features': 0.32146112926617115, 'l2_regularization': 0.13988727499427112}",
52,2,kfold_8,HistGradientBoostingRegressor,-2.151741324397229,0.08616726934616115,"{'learning_rate': 0.0009560010786647353, 'max_depth': 9, 'min_samples_leaf': 15, 'max_leaf_nodes': 63, 'max_features': 0.20658791685333186, 'l2_regularization': 0.2176649522935452}",
53,3,kfold_8,HistGradientBoostingRegressor,-2.223124393575421,0.04132540882501379,"{'learning_rate': 0.00017250543389860085, 'max_depth': 7, 'min_samples_leaf': 14, 'max_leaf_nodes': 42, 'max_features': 0.5108569160214242, 'l2_regularization': 0.4822577654704012}",
54,4,kfold_8,HistGradientBoostingRegressor,-1.8972387448099972,0.2417664926941081,"{'learning_rate': 0.0015681552335595512, 'max_depth': 2, 'min_samples_leaf': 14, 'max_leaf_nodes': 89, 'max_features': 0.5328109956518007, 'l2_regularization': 0.8087774496567858}",
55,5,kfold_8,HistGradientBoostingRegressor,-1.1908370839798739,0.5340521336528743,"{'learning_rate': 0.11422474910256913, 'max_depth': 5, 'min_samples_leaf': 10, 'max_leaf_nodes': 94, 'max_features': 0.3861729860333344, 'l2_regularization': 0.8223093141920705}",
56,6,kfold_8,HistGradientBoostingRegressor,-0.9830193530905836,0.49695598505470673,"{'learning_rate': 0.06767714011077074, 'max_depth': 4, 'min_samples_leaf': 2, 'max_leaf_nodes': 56, 'max_features': 0.17821810709676603, 'l2_regularization': 0.05047601924921319}",
57,7,kfold_8,HistGradientBoostingRegressor,-2.2485694333113546,0.01767921054416388,"{'learning_rate': 0.0001433721863478386, 'max_depth': 5, 'min_samples_leaf': 10, 'max_leaf_nodes': 71, 'max_features': 0.11471575160177117, 'l2_regularization': 0.048495531153844085}",
58,8,kfold_8,HistGradientBoostingRegressor,-1.040126720192381,0.5173163894075297,"{'learning_rate': 0.029116369561227158, 'max_depth': 7, 'min_samples_leaf': 7, 'max_leaf_nodes': 49, 'max_features': 0.25956541752244333, 'l2_regularization': 0.1434782782646885}",
59,9,kfold_8,HistGradientBoostingRegressor,-1.6137377459311069,0.4337894240789143,"{'learning_rate': 0.1804681362221646, 'max_depth': 7, 'min_samples_leaf': 14, 'max_leaf_nodes': 42, 'max_features': 0.5234778535939882, 'l2_regularization': 0.3096495572635597}",
60,10,kfold_8,HistGradientBoostingRegressor,-1.310071994390378,0.3485434544132032,"{'learning_rate': 0.006516388412929582, 'max_depth': 2, 'min_samples_leaf': 1, 'max_leaf_nodes': 35, 'max_features': 0.12747464607023812, 'l2_regularization': 0.06780737719562}",
61,11,kfold_8,HistGradientBoostingRegressor,-1.1447804411342621,0.4661129939726891,"{'learning_rate': 0.04770937370449185, 'max_depth': 8, 'min_samples_leaf': 3, 'max_leaf_nodes': 58, 'max_features': 0.12752555895708229, 'l2_regularization': 0.0017149929210094061}",
62,12,kfold_8,HistGradientBoostingRegressor,-0.7645504285249248,0.6386393334337477,"{'learning_rate': 0.41043523597528303, 'max_depth': 3, 'min_samples_leaf': 4, 'max_leaf_nodes': 52, 'max_features': 0.39388980608814805, 'l2_regularization': 0.10873088367785388}",
63,13,kfold_8,HistGradientBoostingRegressor,-0.8670149735720818,0.6495184273277295,"{'learning_rate': 0.26727065847109605, 'max_depth': 4, 'min_samples_leaf': 2, 'max_leaf_nodes': 39, 'max_features': 0.6381411602779554, 'l2_regularization': 0.4087276829525065}",
64,14,kfold_8,HistGradientBoostingRegressor,-0.6731954810080774,0.6297938485745698,"{'learning_rate': 0.1660627616728161, 'max_depth': 3, 'min_samples_leaf': 1, 'max_leaf_nodes': 30, 'max_features': 0.6110703474232966, 'l2_regularization': 0.24860867417496274}",
65,15,kfold_8,HistGradientBoostingRegressor,-0.7414392619014394,0.5871763891015407,"{'learning_rate': 0.00845696691041256, 'max_depth': 4, 'min_samples_leaf': 2, 'max_leaf_nodes': 13, 'max_features': 0.39331559223427676, 'l2_regularization': 0.1492933716908312}",
66,16,kfold_8,HistGradientBoostingRegressor,-0.754987678702725,0.6391565207723915,"{'learning_rate': 0.004753440212246913, 'max_depth': 4, 'min_samples_leaf': 1, 'max_leaf_nodes': 19, 'max_features': 0.7256698468387448, 'l2_regularization': 0.17546842623550649}",
67,17,kfold_8,HistGradientBoostingRegressor,-1.2443473015348427,0.6020548142522077,"{'learning_rate': 0.2311900588957233, 'max_depth': 4, 'min_samples_leaf': 10, 'max_leaf_nodes': 13, 'max_features': 0.7801583552026689, 'l2_regularization': 0.13687629007741633}",
68,18,kfold_8,HistGradientBoostingRegressor,-1.2330849716775771,0.4030997785361833,"{'learning_rate': 0.004785954750541894, 'max_depth': 7, 'min_samples_leaf': 2, 'max_leaf_nodes': 21, 'max_features': 0.21769663501623843, 'l2_regularization': 0.4864312236720605}",
69,19,kfold_8,HistGradientBoostingRegressor,-0.9559461233386399,0.517243984757526,"{'learning_rate': 0.10384893224878607, 'max_depth': 3, 'min_samples_leaf': 7, 'max_leaf_nodes': 10, 'max_features': 0.24023987930983093, 'l2_regularization': 0.0035775504079203213}",
70,20,kfold_8,HistGradientBoostingRegressor,-1.949212735995025,0.16543475184678036,"{'learning_rate': 0.0007972038332137177, 'max_depth': 2, 'min_samples_leaf': 11, 'max_leaf_nodes': 24, 'max_features': 0.41299142534499933, 'l2_regularization': 0.2155119218480922}",
71,21,kfold_8,HistGradientBoostingRegressor,-0.6727369085359614,0.6492465504322803,"{'learning_rate': 0.006507130795368427, 'max_depth': 5, 'min_samples_leaf': 1, 'max_leaf_nodes': 11, 'max_features': 0.7349046812995427, 'l2_regularization': 0.13111738650019528}",
72,22,kfold_8,HistGradientBoostingRegressor,-0.6996568591983463,0.6203879436380315,"{'learning_rate': 0.028589465011019947, 'max_depth': 2, 'min_samples_leaf': 3, 'max_leaf_nodes': 29, 'max_features': 0.41210434047415817, 'l2_regularization': 0.1725727793031056}",
73,23,kfold_8,HistGradientBoostingRegressor,-0.8331442761903329,0.593964395508905,"{'learning_rate': 0.044501170799823554, 'max_depth': 1, 'min_samples_leaf': 5, 'max_leaf_nodes': 25, 'max_features': 0.9316651963490024, 'l2_regularization': 0.25775666014998344}",
74,24,kfold_8,HistGradientBoostingRegressor,-0.7311564494098967,0.574333118223372,"{'learning_rate': 0.1560039143292897, 'max_depth': 7, 'min_samples_leaf': 1, 'max_leaf_nodes': 14, 'max_features': 0.6136098067425996, 'l2_regularization': 0.09538681210314408}",
75,25,kfold_8,HistGradientBoostingRegressor,-1.0591682440047645,0.41964197781568624,"{'learning_rate': 0.001757281273040376, 'max_depth': 8, 'min_samples_leaf': 1, 'max_leaf_nodes': 15, 'max_features': 0.7374287223915682, 'l2_regularization': 0.2117167707846107}",
76,26,kfold_8,HistGradientBoostingRegressor,-0.7940631823918891,0.6330748185807188,"{'learning_rate': 0.03574622480776943, 'max_depth': 7, 'min_samples_leaf': 4, 'max_leaf_nodes': 16, 'max_features': 0.76877229748493, 'l2_regularization': 0.5472965331065367}",
77,27,kfold_8,HistGradientBoostingRegressor,-0.7631751233813431,0.563068731617961,"{'learning_rate': 0.009160296480692158, 'max_depth': 3, 'min_samples_leaf': 5, 'max_leaf_nodes': 40, 'max_features': 0.4790629655176024, 'l2_regularization': 0.07230001148528623}",
78,28,kfold_8,HistGradientBoostingRegressor,-0.7185110996791013,0.6284224650288246,"{'learning_rate': 0.021965832986941918, 'max_depth': 3, 'min_samples_leaf': 1, 'max_leaf_nodes': 31, 'max_features': 0.5229028697012742, 'l2_regularization': 0.6524103265279787}",
79,29,kfold_8,HistGradientBoostingRegressor,-0.7888709693049827,0.6448689208054321,"{'learning_rate': 0.15648610410672598, 'max_depth': 1, 'min_samples_leaf': 1, 'max_leaf_nodes': 37, 'max_features': 0.5184134514160994, 'l2_regularization': 0.20437594551174137}",
80,30,kfold_8,HistGradientBoostingRegressor,-2.221092074142312,0.06352223497652087,"{'learning_rate': 0.0008331971644924611, 'max_depth': 1, 'min_samples_leaf': 14, 'max_leaf_nodes': 18, 'max_features': 0.2815157195326385, 'l2_regularization': 0.7465916305779651}",
81,31,kfold_8,HistGradientBoostingRegressor,-0.9939529194832457,0.4751305705518375,"{'learning_rate': 0.004425181047671289, 'max_depth': 3, 'min_samples_leaf': 1, 'max_leaf_nodes': 36, 'max_features': 0.6598154110249109, 'l2_regularization': 0.7568798953062482}",
82,32,kfold_8,HistGradientBoostingRegressor,-0.761515277739758,0.5701365725289773,"{'learning_rate': 0.07225836205203383, 'max_depth': 5, 'min_samples_leaf': 1, 'max_leaf_nodes': 45, 'max_features': 0.48300234766859523, 'l2_regularization': 0.8767728235608748}",
83,33,kfold_8,HistGradientBoostingRegressor,-0.7126807104008204,0.6191809114742091,"{'learning_rate': 0.02586293803791528, 'max_depth': 3, 'min_samples_leaf': 1, 'max_leaf_nodes': 12, 'max_features': 0.4310282568946695, 'l2_regularization': 0.6019782874508053}",
84,34,kfold_8,HistGradientBoostingRegressor,-0.6466361762229188,0.6988809652699997,"{'learning_rate': 0.01992296239036323, 'max_depth': 4, 'min_samples_leaf': 3, 'max_leaf_nodes': 11, 'max_features': 0.8760265901179991, 'l2_regularization': 0.01795651832903783}",
85,35,kfold_8,HistGradientBoostingRegressor,-0.7368384702932493,0.6293805424121992,"{'learning_rate': 0.06638856802896013, 'max_depth': 4, 'min_samples_leaf': 3, 'max_leaf_nodes': 22, 'max_features': 0.6519402746239102, 'l2_regularization': 0.17428922312597023}",
86,36,kfold_8,HistGradientBoostingRegressor,-1.9150505738186274,0.1535946770703912,"{'learning_rate': 0.002341158971467211, 'max_depth': 1, 'min_samples_leaf': 9, 'max_leaf_nodes': 82, 'max_features': 0.32621673287483743, 'l2_regularization': 0.3721080589227332}",
87,37,kfold_8,HistGradientBoostingRegressor,-0.6580342664134926,0.6855651876794502,"{'learning_rate': 0.07768450555826088, 'max_depth': 2, 'min_samples_leaf': 2, 'max_leaf_nodes': 19, 'max_features': 0.9397494630871243, 'l2_regularization': 0.00564254286787823}",
88,38,kfold_8,HistGradientBoostingRegressor,-0.659485305383503,0.6992531776171964,"{'learning_rate': 0.032366423301578594, 'max_depth': 4, 'min_samples_leaf': 2, 'max_leaf_nodes': 18, 'max_features': 0.9039004018399736, 'l2_regularization': 0.03958809303092134}",
89,39,kfold_8,HistGradientBoostingRegressor,-0.6909350616919733,0.6597181668164377,"{'learning_rate': 0.02697028769735391, 'max_depth': 4, 'min_samples_leaf': 5, 'max_leaf_nodes': 21, 'max_features': 0.8491460561707384, 'l2_regularization': 0.036490641586732514}",
90,40,kfold_8,HistGradientBoostingRegressor,-0.6782417547209881,0.6598443148875197,"{'learning_rate': 0.03999376532305346, 'max_depth': 2, 'min_samples_leaf': 1, 'max_leaf_nodes': 13, 'max_features': 0.8253185090666667, 'l2_regularization': 0.06160837891305719}",
91,41,kfold_8,HistGradientBoostingRegressor,-0.7829903520773978,0.5562991301416853,"{'learning_rate': 0.005892938569641311, 'max_depth': 4, 'min_samples_leaf': 2, 'max_leaf_nodes': 14, 'max_features': 0.6607884905348685, 'l2_regularization': 0.010043700091460328}",
92,42,kfold_8,HistGradientBoostingRegressor,-0.7015334488322231,0.6493883649900629,"{'learning_rate': 0.022609812510435097, 'max_depth': 5, 'min_samples_leaf': 5, 'max_leaf_nodes': 27, 'max_features': 0.9969192848736524, 'l2_regularization': 0.0993303521410125}",
93,43,kfold_8,HistGradientBoostingRegressor,-1.0402038849297366,0.4826236145185471,"{'learning_rate': 0.36428861330847384, 'max_depth': 10, 'min_samples_leaf': 1, 'max_leaf_nodes': 67, 'max_features': 0.9731295374107484, 'l2_regularization': 0.3966266077570917}",
94,44,kfold_8,HistGradientBoostingRegressor,-2.176361442693857,0.08216347224994314,"{'learning_rate': 0.0012664385539138188, 'max_depth': 7, 'min_samples_leaf': 17, 'max_leaf_nodes': 42, 'max_features': 0.23636485401525056, 'l2_regularization': 0.9694614192214628}",
95,45,kfold_8,HistGradientBoostingRegressor,-2.066042950103935,0.1993165096680648,"{'learning_rate': 0.00772121958482281, 'max_depth': 2, 'min_samples_leaf': 19, 'max_leaf_nodes': 72, 'max_features': 0.15419859354687573, 'l2_regularization': 0.07323786331073323}",
96,46,kfold_8,HistGradientBoostingRegressor,-1.198252545480872,0.5127858322903844,"{'learning_rate': 0.3769584242318125, 'max_depth': 8, 'min_samples_leaf': 10, 'max_leaf_nodes': 86, 'max_features': 0.7517467421686281, 'l2_regularization': 0.04558553621872763}",
97,47,kfold_8,HistGradientBoostingRegressor,-0.6987373402401856,0.6926865775301307,"{'learning_rate': 0.12454473197598794, 'max_depth': 2, 'min_samples_leaf': 3, 'max_leaf_nodes': 34, 'max_features': 0.7554129148727841, 'l2_regularization': 0.052655462800244225}",
98,48,kfold_8,HistGradientBoostingRegressor,-2.535624001994856,0.2550695641556371,"{'learning_rate': 0.2029243430498502, 'max_depth': 5, 'min_samples_leaf': 20, 'max_leaf_nodes': 55, 'max_features': 0.14808874718727302, 'l2_regularization': 0.4242686221754821}",
99,49,kfold_8,HistGradientBoostingRegressor,-1.7355469491317026,0.3514567516075766,"{'learning_rate': 0.044705907367248394, 'max_depth': 10, 'min_samples_leaf': 15, 'max_leaf_nodes': 17, 'max_features': 0.10235970784268618, 'l2_regularization': 0.33184923165438784}",
100,0,kfold_8,XGBRegressor,-1.3299577862081484,0.42975477778684035,"{'learning_rate': 0.015903681689851065, 'max_depth': 18, 'max_leaves': 38, 'min_child_weight': 4, 'reg_alpha': 0.003248268954794252, 'reg_lambda': 0.0005923703025008978, 'subsample': 0.6350206188208876, 'colsample_bytree': 0.6500935148638253}",
101,1,kfold_8,XGBRegressor,-0.7433726549531257,0.6292124349363146,"{'learning_rate': 0.08041538207308313, 'max_depth': 10, 'max_leaves': 7, 'min_child_weight': 1, 'reg_alpha': 1.5263829315085634e-08, 'reg_lambda': 0.002969507109590611, 'subsample': 0.5309251440093095, 'colsample_bytree': 0.7102216896870581}",
102,2,kfold_8,XGBRegressor,-2.27916893042566,0.004308187965625487,"{'learning_rate': 0.0001605835977192823, 'max_depth': 22, 'max_leaves': 11, 'min_child_weight': 7, 'reg_alpha': 1.3605350838535912e-08, 'reg_lambda': 2.9447757171321164e-08, 'subsample': 0.7766160334831577, 'colsample_bytree': 0.9214309096679618}",
103,3,kfold_8,XGBRegressor,-1.0098416272053576,0.6375703843501038,"{'learning_rate': 0.08720043040549728, 'max_depth': 17, 'max_leaves': 36, 'min_child_weight': 9, 'reg_alpha': 0.007165360581177536, 'reg_lambda': 0.0019268842925637354, 'subsample': 0.9318106311997565, 'colsample_bytree': 0.5431808856774081}",
104,4,kfold_8,XGBRegressor,-0.9794227958253239,0.5576655051016657,"{'learning_rate': 0.190986756307757, 'max_depth': 32, 'max_leaves': 2, 'min_child_weight': 7, 'reg_alpha': 0.21649383957470172, 'reg_lambda': 0.004328956191267638, 'subsample': 0.972036884952242, 'colsample_bytree': 0.8528684750636071}",
105,5,kfold_8,XGBRegressor,-2.082695430036828,0.08453460738737861,"{'learning_rate': 0.0015541145804015884, 'max_depth': 22, 'max_leaves': 6, 'min_child_weight': 4, 'reg_alpha': 2.6922083410783447e-07, 'reg_lambda': 1.6808837977920358e-06, 'subsample': 0.5266652739762396, 'colsample_bytree': 0.9738562081846196}",
106,6,kfold_8,XGBRegressor,-2.3005046167418137,-0.004231141354350099,"{'learning_rate': 0.00013745568310567937, 'max_depth': 12, 'max_leaves': 27, 'min_child_weight': 10, 'reg_alpha': 2.42119160865015e-05, 'reg_lambda': 4.46934009399676, 'subsample': 0.7648328778451463, 'colsample_bytree': 0.5505492226565443}",
107,7,kfold_8,XGBRegressor,-2.003751690771726,0.11737538949162929,"{'learning_rate': 0.0015051375944772104, 'max_depth': 6, 'max_leaves': 22, 'min_child_weight': 3, 'reg_alpha': 0.0023416412885098217, 'reg_lambda': 9.204426568822758e-07, 'subsample': 0.9180490037089422, 'colsample_bytree': 0.9888228477058134}",
