,n,CV_mode,Model,R2_val,R2_test,Parameters,object
261,11,loo,GradientBoostingRegressor,0.009500457581517407,0.02898992683487378,"{'learning_rate': 0.00030699135693121516, 'max_depth': 19, 'min_samples_split': 11, 'min_samples_leaf': 13, 'max_features': 0.24235281387900431, 'subsample': 0.6741292455498469}",
262,12,loo,GradientBoostingRegressor,0.7420911838861222,0.7593261582991331,"{'learning_rate': 0.4740217376137703, 'max_depth': 1, 'min_samples_split': 17, 'min_samples_leaf': 15, 'max_features': 0.2793023719581933, 'subsample': 0.6076866214340846}",
263,13,loo,GradientBoostingRegressor,-0.006529323348526184,0.013917803219095637,"{'learning_rate': 0.00010760131607554748, 'max_depth': 40, 'min_samples_split': 13, 'min_samples_leaf': 19, 'max_features': 0.5565851076283299, 'subsample': 0.846895651312625}",
264,14,loo,GradientBoostingRegressor,0.7657206593082124,0.833173282828547,"{'learning_rate': 0.10394858681887967, 'max_depth': 51, 'min_samples_split': 32, 'min_samples_leaf': 2, 'max_features': 0.22279362827744084, 'subsample': 0.5098014804276905}",
265,15,loo,GradientBoostingRegressor,0.5069029229058446,0.5889784485993024,"{'learning_rate': 0.006617604440003956, 'max_depth': 36, 'min_samples_split': 29, 'min_samples_leaf': 3, 'max_features': 0.482581814274249, 'subsample': 0.7063241169786598}",
266,16,loo,GradientBoostingRegressor,0.7097695407037252,0.8049884254063029,"{'learning_rate': 0.33815798714510603, 'max_depth': 60, 'min_samples_split': 14, 'min_samples_leaf': 5, 'max_features': 0.1429952866024625, 'subsample': 0.8476432878429053}",
267,17,loo,GradientBoostingRegressor,0.37566719414511807,0.4355102548251363,"{'learning_rate': 0.0039047698506051616, 'max_depth': 40, 'min_samples_split': 19, 'min_samples_leaf': 13, 'max_features': 0.4020806805927233, 'subsample': 0.7796928267952138}",
268,18,loo,GradientBoostingRegressor,0.14943690367732287,0.16240885601082067,"{'learning_rate': 0.001996212132942993, 'max_depth': 43, 'min_samples_split': 19, 'min_samples_leaf': 15, 'max_features': 0.12538022951668734, 'subsample': 0.8317485828626348}",
269,19,loo,GradientBoostingRegressor,0.07893704777732036,0.105110903076723,"{'learning_rate': 0.0010868217330712907, 'max_depth': 17, 'min_samples_split': 34, 'min_samples_leaf': 4, 'max_features': 0.1417633078545465, 'subsample': 0.7048377647300561}",
270,20,loo,GradientBoostingRegressor,0.5676773814526046,0.6391683802459174,"{'learning_rate': 0.01541450434329527, 'max_depth': 52, 'min_samples_split': 29, 'min_samples_leaf': 6, 'max_features': 0.1747211295223851, 'subsample': 0.5444513837305347}",
271,21,loo,GradientBoostingRegressor,0.7307384731725739,0.7655591142347278,"{'learning_rate': 0.18722283901949796, 'max_depth': 11, 'min_samples_split': 37, 'min_samples_leaf': 16, 'max_features': 0.1964711299770926, 'subsample': 0.6377130742604845}",
272,22,loo,GradientBoostingRegressor,0.7309562450797413,0.8085211574978247,"{'learning_rate': 0.13385690335935305, 'max_depth': 2, 'min_samples_split': 22, 'min_samples_leaf': 13, 'max_features': 0.5023980309743323, 'subsample': 0.6539356361559368}",
273,23,loo,GradientBoostingRegressor,0.7324986802831563,0.8002319044344023,"{'learning_rate': 0.09240042030134281, 'max_depth': 4, 'min_samples_split': 14, 'min_samples_leaf': 15, 'max_features': 0.42053896718962086, 'subsample': 0.5308793456074989}",
274,24,loo,GradientBoostingRegressor,0.7041781064009307,0.783247852380317,"{'learning_rate': 0.032226273281442896, 'max_depth': 14, 'min_samples_split': 2, 'min_samples_leaf': 12, 'max_features': 0.25876251814697787, 'subsample': 0.5825972852654722}",
275,25,loo,GradientBoostingRegressor,0.6727290393621559,0.7617433372651811,"{'learning_rate': 0.453336305271849, 'max_depth': 41, 'min_samples_split': 25, 'min_samples_leaf': 1, 'max_features': 0.16549828636286062, 'subsample': 0.6337814651658705}",
276,26,loo,GradientBoostingRegressor,0.6468548923747253,0.7390543091052749,"{'learning_rate': 0.09991286828200767, 'max_depth': 15, 'min_samples_split': 4, 'min_samples_leaf': 20, 'max_features': 0.48859134230996754, 'subsample': 0.5734922252054105}",
277,27,loo,GradientBoostingRegressor,0.7947552457195505,0.8223660962857455,"{'learning_rate': 0.12094696474084535, 'max_depth': 55, 'min_samples_split': 42, 'min_samples_leaf': 5, 'max_features': 0.4539191363702198, 'subsample': 0.5554288965057814}",
278,28,loo,GradientBoostingRegressor,0.8089177653957796,0.8443771552828367,"{'learning_rate': 0.07966328581538731, 'max_depth': 54, 'min_samples_split': 47, 'min_samples_leaf': 1, 'max_features': 0.44501229973169143, 'subsample': 0.5796746643372253}",
279,29,loo,GradientBoostingRegressor,0.7710291001945178,0.8431631922245726,"{'learning_rate': 0.07883597963726048, 'max_depth': 58, 'min_samples_split': 49, 'min_samples_leaf': 2, 'max_features': 0.4585142747604986, 'subsample': 0.5361563760436535}",
280,30,loo,GradientBoostingRegressor,0.7901733980109263,0.8123531200819702,"{'learning_rate': 0.12563781676448604, 'max_depth': 53, 'min_samples_split': 51, 'min_samples_leaf': 2, 'max_features': 0.6897304403560917, 'subsample': 0.5005090565880098}",
281,31,loo,GradientBoostingRegressor,0.7965108171222077,0.8343029349281956,"{'learning_rate': 0.0950362376901893, 'max_depth': 55, 'min_samples_split': 46, 'min_samples_leaf': 3, 'max_features': 0.7831937539223982, 'subsample': 0.5045368359666426}",
282,32,loo,GradientBoostingRegressor,-0.022296902845401645,-0.0007015435030708339,"{'learning_rate': 0.025849362699260605, 'max_depth': 42, 'min_samples_split': 59, 'min_samples_leaf': 5, 'max_features': 0.8909856042989962, 'subsample': 0.5106287893289013}",
283,33,loo,GradientBoostingRegressor,0.7646590139503964,0.7970336128635558,"{'learning_rate': 0.2075160712240882, 'max_depth': 60, 'min_samples_split': 29, 'min_samples_leaf': 6, 'max_features': 0.7233790020419323, 'subsample': 0.566527371077867}",
284,34,loo,GradientBoostingRegressor,0.7852112155631996,0.8117123825854348,"{'learning_rate': 0.2511773596372804, 'max_depth': 57, 'min_samples_split': 57, 'min_samples_leaf': 7, 'max_features': 0.8379839904355845, 'subsample': 0.6791081304576911}",
285,35,loo,GradientBoostingRegressor,0.7939291023852905,0.8370504187174601,"{'learning_rate': 0.144523118024343, 'max_depth': 39, 'min_samples_split': 53, 'min_samples_leaf': 6, 'max_features': 0.25956684387789003, 'subsample': 0.5820080277549329}",
286,36,loo,GradientBoostingRegressor,0.7609531196157389,0.7891412435971858,"{'learning_rate': 0.27823205235085535, 'max_depth': 29, 'min_samples_split': 47, 'min_samples_leaf': 8, 'max_features': 0.3690343713629614, 'subsample': 0.7290594661908772}",
287,37,loo,GradientBoostingRegressor,0.7256306656569143,0.7953198200832372,"{'learning_rate': 0.10012807462058229, 'max_depth': 42, 'min_samples_split': 59, 'min_samples_leaf': 6, 'max_features': 0.15564905393613998, 'subsample': 0.6125834788766534}",
288,38,loo,GradientBoostingRegressor,0.7397542861471833,0.8131961849135682,"{'learning_rate': 0.045510252295085894, 'max_depth': 57, 'min_samples_split': 43, 'min_samples_leaf': 11, 'max_features': 0.3085768644266636, 'subsample': 0.7074355464899681}",
289,39,loo,GradientBoostingRegressor,0.7370322619092873,0.8080188495631964,"{'learning_rate': 0.0413323830952056, 'max_depth': 37, 'min_samples_split': 60, 'min_samples_leaf': 4, 'max_features': 0.4337843655078398, 'subsample': 0.6645525244930923}",
290,40,loo,GradientBoostingRegressor,0.7666191921742291,0.7939280911377042,"{'learning_rate': 0.37871430511962373, 'max_depth': 47, 'min_samples_split': 48, 'min_samples_leaf': 10, 'max_features': 0.28165258679410404, 'subsample': 0.567020256015511}",
291,41,loo,GradientBoostingRegressor,0.8073776560819288,0.8375531719835103,"{'learning_rate': 0.0949970685436691, 'max_depth': 54, 'min_samples_split': 42, 'min_samples_leaf': 3, 'max_features': 0.9602386121931146, 'subsample': 0.5326194168905772}",
292,42,loo,GradientBoostingRegressor,0.7574335638911369,0.8178566315238384,"{'learning_rate': 0.4514808224410912, 'max_depth': 30, 'min_samples_split': 42, 'min_samples_leaf': 4, 'max_features': 0.25197778934806414, 'subsample': 0.5924178491667884}",
293,43,loo,GradientBoostingRegressor,0.7513501935756007,0.8238952077683495,"{'learning_rate': 0.032556634632986366, 'max_depth': 52, 'min_samples_split': 38, 'min_samples_leaf': 5, 'max_features': 0.7782644001056921, 'subsample': 0.51455278762002}",
294,44,loo,GradientBoostingRegressor,0.3242558053767669,0.3673291227285598,"{'learning_rate': 0.006336920133757518, 'max_depth': 59, 'min_samples_split': 56, 'min_samples_leaf': 1, 'max_features': 0.32504041431215874, 'subsample': 0.6630343348245984}",
295,45,loo,GradientBoostingRegressor,0.7939791080597647,0.8210518560814546,"{'learning_rate': 0.2443951605983319, 'max_depth': 43, 'min_samples_split': 35, 'min_samples_leaf': 4, 'max_features': 0.9044363427192098, 'subsample': 0.5089332982506931}",
296,46,loo,GradientBoostingRegressor,0.7748464767991946,0.7845914671086025,"{'learning_rate': 0.2598527952821551, 'max_depth': 22, 'min_samples_split': 31, 'min_samples_leaf': 2, 'max_features': 0.8243538651606738, 'subsample': 0.5563377181320032}",
297,47,loo,GradientBoostingRegressor,0.7971848424356875,0.8341939411280156,"{'learning_rate': 0.11711650360195532, 'max_depth': 39, 'min_samples_split': 39, 'min_samples_leaf': 2, 'max_features': 0.763471750093672, 'subsample': 0.5677542648044361}",
298,48,loo,GradientBoostingRegressor,0.7637130417097235,0.8009006684445887,"{'learning_rate': 0.43760486718561137, 'max_depth': 51, 'min_samples_split': 39, 'min_samples_leaf': 2, 'max_features': 0.677307944582541, 'subsample': 0.6354357468073586}",
299,49,loo,GradientBoostingRegressor,0.7197440794558785,0.8013291136279117,"{'learning_rate': 0.01906044857997871, 'max_depth': 34, 'min_samples_split': 36, 'min_samples_leaf': 4, 'max_features': 0.8493198771798115, 'subsample': 0.6081499162248184}",
300,0,loo,ExtraTreesRegressor,0.06694081594279933,0.09097610699624192,"{'n_estimators': 62, 'max_depth': 46, 'min_samples_split': 17, 'min_samples_leaf': 20, 'max_features': 0.1533818614101627}",
301,1,loo,ExtraTreesRegressor,0.055414896759407695,0.11074989355846399,"{'n_estimators': 124, 'max_depth': 26, 'min_samples_split': 37, 'min_samples_leaf': 20, 'max_features': 0.2036201996700557}",
302,2,loo,ExtraTreesRegressor,0.40152332629247345,0.4221136081374107,"{'n_estimators': 153, 'max_depth': 38, 'min_samples_split': 32, 'min_samples_leaf': 9, 'max_features': 0.6797216432094678}",
303,3,loo,ExtraTreesRegressor,0.487725586873207,0.5493674226530031,"{'n_estimators': 478, 'max_depth': 11, 'min_samples_split': 17, 'min_samples_leaf': 3, 'max_features': 0.40253490616912396}",
304,4,loo,ExtraTreesRegressor,0.0826183985410246,0.08937960395289046,"{'n_estimators': 219, 'max_depth': 42, 'min_samples_split': 40, 'min_samples_leaf': 15, 'max_features': 0.12378527899399723}",
305,5,loo,ExtraTreesRegressor,0.5038482189057903,0.5781780681177491,"{'n_estimators': 263, 'max_depth': 47, 'min_samples_split': 24, 'min_samples_leaf': 3, 'max_features': 0.7990247037888918}",
306,6,loo,ExtraTreesRegressor,0.1289213260142359,0.15729485211200578,"{'n_estimators': 331, 'max_depth': 9, 'min_samples_split': 49, 'min_samples_leaf': 6, 'max_features': 0.10115063343370417}",
307,7,loo,ExtraTreesRegressor,0.07273974968528729,0.09250690773009418,"{'n_estimators': 256, 'max_depth': 2, 'min_samples_split': 47, 'min_samples_leaf': 14, 'max_features': 0.1038537175176499}",
308,8,loo,ExtraTreesRegressor,0.15114471622627856,0.1679226428390902,"{'n_estimators': 484, 'max_depth': 50, 'min_samples_split': 24, 'min_samples_leaf': 7, 'max_features': 0.2161854524589662}",
309,9,loo,ExtraTreesRegressor,0.2985859450855227,0.3436413850475185,"{'n_estimators': 52, 'max_depth': 50, 'min_samples_split': 35, 'min_samples_leaf': 14, 'max_features': 0.5356108717211367}",
310,10,loo,ExtraTreesRegressor,0.15431566525234508,0.17788469955490482,"{'n_estimators': 406, 'max_depth': 22, 'min_samples_split': 38, 'min_samples_leaf': 17, 'max_features': 0.3424387277032161}",
311,11,loo,ExtraTreesRegressor,0.3300057524409792,0.34807071174659643,"{'n_estimators': 408, 'max_depth': 28, 'min_samples_split': 6, 'min_samples_leaf': 13, 'max_features': 0.5965762275117151}",
312,12,loo,ExtraTreesRegressor,0.38441706656114705,0.4288924546770083,"{'n_estimators': 266, 'max_depth': 11, 'min_samples_split': 20, 'min_samples_leaf': 12, 'max_features': 0.6388069313534529}",
313,13,loo,ExtraTreesRegressor,0.12692006863079286,0.14298596504901218,"{'n_estimators': 156, 'max_depth': 3, 'min_samples_split': 20, 'min_samples_leaf': 20, 'max_features': 0.31860892539683006}",
314,14,loo,ExtraTreesRegressor,0.10401638975590699,0.09892629726240576,"{'n_estimators': 82, 'max_depth': 35, 'min_samples_split': 29, 'min_samples_leaf': 12, 'max_features': 0.14536272874122272}",
315,15,loo,ExtraTreesRegressor,0.3599666047519613,0.40996011202449656,"{'n_estimators': 491, 'max_depth': 16, 'min_samples_split': 46, 'min_samples_leaf': 8, 'max_features': 0.8592403188124129}",
316,16,loo,ExtraTreesRegressor,0.3443542049862395,0.3798509074033589,"{'n_estimators': 436, 'max_depth': 46, 'min_samples_split': 42, 'min_samples_leaf': 7, 'max_features': 0.5812518026680662}",
317,17,loo,ExtraTreesRegressor,0.0702480797163687,0.10446417464980018,"{'n_estimators': 80, 'max_depth': 6, 'min_samples_split': 7, 'min_samples_leaf': 16, 'max_features': 0.11319948995244929}",
318,18,loo,ExtraTreesRegressor,0.15385261665634276,0.1649265126668169,"{'n_estimators': 387, 'max_depth': 48, 'min_samples_split': 15, 'min_samples_leaf': 17, 'max_features': 0.3305181774203021}",
319,19,loo,ExtraTreesRegressor,0.21326471415217296,0.23507113404654256,"{'n_estimators': 148, 'max_depth': 45, 'min_samples_split': 22, 'min_samples_leaf': 4, 'max_features': 0.20053201589332234}",
320,20,loo,ExtraTreesRegressor,0.4189101794204486,0.4631541943369364,"{'n_estimators': 406, 'max_depth': 12, 'min_samples_split': 19, 'min_samples_leaf': 3, 'max_features': 0.3134144476190893}",
321,21,loo,ExtraTreesRegressor,0.34498173625614204,0.3837689458353698,"{'n_estimators': 458, 'max_depth': 9, 'min_samples_split': 15, 'min_samples_leaf': 6, 'max_features': 0.25294572101260976}",
322,22,loo,ExtraTreesRegressor,0.5283725417451637,0.6190590453892943,"{'n_estimators': 203, 'max_depth': 40, 'min_samples_split': 20, 'min_samples_leaf': 2, 'max_features': 0.8689439063983403}",
323,23,loo,ExtraTreesRegressor,0.5964986333555267,0.7205252519720045,"{'n_estimators': 187, 'max_depth': 35, 'min_samples_split': 9, 'min_samples_leaf': 3, 'max_features': 0.9937005507900715}",
324,24,loo,ExtraTreesRegressor,0.5685193418331551,0.7056012655787132,"{'n_estimators': 172, 'max_depth': 39, 'min_samples_split': 11, 'min_samples_leaf': 2, 'max_features': 0.7158810553255088}",
325,25,loo,ExtraTreesRegressor,0.6104474362072743,0.7500937465605173,"{'n_estimators': 223, 'max_depth': 23, 'min_samples_split': 8, 'min_samples_leaf': 2, 'max_features': 0.8847509876517774}",
326,26,loo,ExtraTreesRegressor,0.618048693081528,0.7783886146532091,"{'n_estimators': 232, 'max_depth': 16, 'min_samples_split': 4, 'min_samples_leaf': 2, 'max_features': 0.8714775333840696}",
327,27,loo,ExtraTreesRegressor,0.5662349380312348,0.6886897598591482,"{'n_estimators': 149, 'max_depth': 9, 'min_samples_split': 13, 'min_samples_leaf': 1, 'max_features': 0.6633377565124515}",
328,28,loo,ExtraTreesRegressor,0.5354618588009615,0.6393025158307486,"{'n_estimators': 225, 'max_depth': 18, 'min_samples_split': 4, 'min_samples_leaf': 5, 'max_features': 0.7967661863662797}",
329,29,loo,ExtraTreesRegressor,0.6092369130404551,0.7664276259277311,"{'n_estimators': 361, 'max_depth': 32, 'min_samples_split': 4, 'min_samples_leaf': 2, 'max_features': 0.7090642752723504}",
330,30,loo,ExtraTreesRegressor,0.5264323579276037,0.6135410605949745,"{'n_estimators': 456, 'max_depth': 41, 'min_samples_split': 16, 'min_samples_leaf': 5, 'max_features': 0.8226065779673949}",
331,31,loo,ExtraTreesRegressor,0.5701898027134896,0.6997236088634815,"{'n_estimators': 401, 'max_depth': 33, 'min_samples_split': 2, 'min_samples_leaf': 4, 'max_features': 0.917859292065725}",
332,32,loo,ExtraTreesRegressor,0.6637403708351688,0.813083976431801,"{'n_estimators': 291, 'max_depth': 26, 'min_samples_split': 4, 'min_samples_leaf': 1, 'max_features': 0.9056566643207632}",
333,33,loo,ExtraTreesRegressor,0.6328794822086593,0.7925135895484785,"{'n_estimators': 309, 'max_depth': 19, 'min_samples_split': 4, 'min_samples_leaf': 2, 'max_features': 0.9555519048635795}",
334,34,loo,ExtraTreesRegressor,0.543592073810309,0.6385303436912088,"{'n_estimators': 322, 'max_depth': 15, 'min_samples_split': 19, 'min_samples_leaf': 3, 'max_features': 0.8753489165513669}",
335,35,loo,ExtraTreesRegressor,0.5687465284747955,0.6820739663822022,"{'n_estimators': 282, 'max_depth': 23, 'min_samples_split': 16, 'min_samples_leaf': 1, 'max_features': 0.9653838816675334}",
336,36,loo,ExtraTreesRegressor,0.6564434389650606,0.8039817038257626,"{'n_estimators': 310, 'max_depth': 19, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 0.9062859143647105}",
337,37,loo,ExtraTreesRegressor,0.6793633695773609,0.8030134977657736,"{'n_estimators': 354, 'max_depth': 15, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 0.7414460012629247}",
338,38,loo,ExtraTreesRegressor,0.5935645589138685,0.7361319748129596,"{'n_estimators': 332, 'max_depth': 9, 'min_samples_split': 3, 'min_samples_leaf': 2, 'max_features': 0.598363100529905}",
339,39,loo,ExtraTreesRegressor,0.5912850515492545,0.7143177508152867,"{'n_estimators': 465, 'max_depth': 10, 'min_samples_split': 8, 'min_samples_leaf': 3, 'max_features': 0.7675591067178097}",
340,40,loo,ExtraTreesRegressor,0.6261335937706466,0.7823618884380231,"{'n_estimators': 357, 'max_depth': 14, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 0.8179568685289247}",
341,41,loo,ExtraTreesRegressor,0.632400459917668,0.7664190378314095,"{'n_estimators': 376, 'max_depth': 21, 'min_samples_split': 6, 'min_samples_leaf': 1, 'max_features': 0.6910887517514895}",
342,42,loo,ExtraTreesRegressor,0.5874676418954472,0.7006157535861633,"{'n_estimators': 414, 'max_depth': 21, 'min_samples_split': 7, 'min_samples_leaf': 1, 'max_features': 0.47129415101228106}",
343,43,loo,ExtraTreesRegressor,0.6008778400631436,0.738173327808666,"{'n_estimators': 333, 'max_depth': 22, 'min_samples_split': 9, 'min_samples_leaf': 2, 'max_features': 0.7606667671593196}",
344,44,loo,ExtraTreesRegressor,0.694769874956108,0.8123532934081128,"{'n_estimators': 304, 'max_depth': 26, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 0.7562626857086748}",
345,45,loo,ExtraTreesRegressor,0.28519569417686996,0.31580814825839476,"{'n_estimators': 349, 'max_depth': 39, 'min_samples_split': 37, 'min_samples_leaf': 1, 'max_features': 0.10427495022014761}",
346,46,loo,ExtraTreesRegressor,0.0813803172230888,0.09192396025847471,"{'n_estimators': 282, 'max_depth': 20, 'min_samples_split': 15, 'min_samples_leaf': 15, 'max_features': 0.10161927649230292}",
347,47,loo,ExtraTreesRegressor,0.3604422345247147,0.43780418792706943,"{'n_estimators': 54, 'max_depth': 29, 'min_samples_split': 11, 'min_samples_leaf': 11, 'max_features': 0.6023674231714062}",
348,48,loo,ExtraTreesRegressor,0.36036429251770496,0.42822385832399035,"{'n_estimators': 268, 'max_depth': 31, 'min_samples_split': 3, 'min_samples_leaf': 2, 'max_features': 0.242980812458642}",
349,49,loo,ExtraTreesRegressor,0.114926880503195,0.11783911366571587,"{'n_estimators': 119, 'max_depth': 45, 'min_samples_split': 49, 'min_samples_leaf': 7, 'max_features': 0.22746531736727313}",
350,0,loo,GaussianProcessRegressor,-0.3337714618310561,-0.014407378558927597,{'alpha': 3.250825289623006e-07},
351,1,loo,GaussianProcessRegressor,-0.4015968579296785,-0.10508404650371106,{'alpha': 0.05327916269597563},
352,2,loo,GaussianProcessRegressor,-0.3237789973598024,-0.012356105535535233,{'alpha': 0.0010536124127365788},
353,3,loo,GaussianProcessRegressor,-0.33041376756656193,-0.013067356262127516,{'alpha': 7.010920897009979e-05},
354,4,loo,GaussianProcessRegressor,-0.3293134111373386,-0.012652308376343901,{'alpha': 0.00010303957783213553},
355,5,loo,GaussianProcessRegressor,-0.3337919534212843,-0.014416109543041955,{'alpha': 1.0390856915229206e-09},
356,6,loo,GaussianProcessRegressor,-0.332371970195559,-0.013829862974304552,{'alpha': 2.498283174564707e-05},
357,7,loo,GaussianProcessRegressor,-0.34740263543615413,-0.040790097118044155,{'alpha': 0.007668862709091273},
358,8,loo,GaussianProcessRegressor,-0.33302489186787954,-0.023709248405872962,{'alpha': 0.003207939936996815},
359,9,loo,GaussianProcessRegressor,-0.3324466699622002,-0.013859854903496727,{'alpha': 2.3529139040731502e-05},
360,10,loo,GaussianProcessRegressor,-0.33326119809617305,-0.014192708803133502,{'alpha': 8.718386617507484e-06},
361,11,loo,GaussianProcessRegressor,-0.32395768003351977,-0.010952945780594803,{'alpha': 0.0005044598655534913},
362,12,loo,GaussianProcessRegressor,-0.33378665424894716,-0.014413850843568055,{'alpha': 8.474430628301628e-08},
363,13,loo,GaussianProcessRegressor,-0.33213958940497257,-0.022686472290578852,{'alpha': 0.003006425981747768},
364,14,loo,GaussianProcessRegressor,-0.33303512104892974,-0.014099187043645767,{'alpha': 1.2646510675058722e-05},
365,15,loo,GaussianProcessRegressor,-0.333769916798045,-0.01440672061447934,{'alpha': 3.49554324409102e-07},
366,16,loo,GaussianProcessRegressor,-0.3337520794839559,-0.014399128307265086,{'alpha': 6.32481256603441e-07},
367,17,loo,GaussianProcessRegressor,-0.33375418647296895,-0.014400024783127519,{'alpha': 5.99022672449919e-07},
368,18,loo,GaussianProcessRegressor,-0.32345195539169147,-0.011621164182874955,{'alpha': 0.0008609098708158403},
369,19,loo,GaussianProcessRegressor,-0.33379197234512126,-0.014416117610126067,{'alpha': 7.40283020425135e-10},
370,20,loo,GaussianProcessRegressor,-0.3759721552905695,-0.07680465712855145,{'alpha': 0.02784875541781718},
371,21,loo,GaussianProcessRegressor,-0.32564061713113146,-0.011331902187394993,{'alpha': 0.00029177697616614455},
372,22,loo,GaussianProcessRegressor,-0.3240014172591359,-0.012729722953588096,{'alpha': 0.0011384930114955094},
373,23,loo,GaussianProcessRegressor,-0.3235936458350286,-0.011022829521168509,{'alpha': 0.000610556904447215},
374,24,loo,GaussianProcessRegressor,-0.41220479085071293,-0.11581462761497696,{'alpha': 0.06436518291766279},
375,25,loo,GaussianProcessRegressor,-0.32344542847220126,-0.011179516706615988,{'alpha': 0.0007012074240815239},
376,26,loo,GaussianProcessRegressor,-0.3246025774296488,-0.011039995048307993,{'alpha': 0.00039780881961300375},
377,27,loo,GaussianProcessRegressor,-0.3235088562557511,-0.011085455339986616,{'alpha': 0.0006524960255774919},
378,28,loo,GaussianProcessRegressor,-0.32380865597414177,-0.01096100021223645,{'alpha': 0.0005401538968897605},
379,29,loo,GaussianProcessRegressor,-0.38249856445677266,-0.08442786631328336,{'alpha': 0.034043536162981274},
380,30,loo,GaussianProcessRegressor,-0.3322652520655034,-0.01378715670993258,{'alpha': 2.7089356378243282e-05},
381,31,loo,GaussianProcessRegressor,-0.3235077280961789,-0.011086608889604,{'alpha': 0.000653171936392601},
382,32,loo,GaussianProcessRegressor,-0.32409141463513436,-0.012871168531177535,{'alpha': 0.0011692916497599312},
383,33,loo,GaussianProcessRegressor,-0.32377392742563527,-0.012347035075578106,{'alpha': 0.0010514752140930075},
384,34,loo,GaussianProcessRegressor,-0.32555217293133487,-0.011303693010555671,{'alpha': 0.0002991302825725708},
385,35,loo,GaussianProcessRegressor,-0.33322157889983295,-0.023936487273802598,{'alpha': 0.003253401700401936},
386,36,loo,GaussianProcessRegressor,-0.32941829380607723,-0.012691604223220798,{'alpha': 9.960436801015474e-05},
387,37,loo,GaussianProcessRegressor,-0.3281109921029681,-0.01220523322935474,{'alpha': 0.00014795674493429467},
388,38,loo,GaussianProcessRegressor,-0.3480189374982672,-0.04155373967059184,{'alpha': 0.007931520765077343},
389,39,loo,GaussianProcessRegressor,-0.33157986648813,-0.013516486690202001,{'alpha': 4.150500385678905e-05},
390,40,loo,GaussianProcessRegressor,-0.33944009302277345,-0.03117896786587626,{'alpha': 0.004866538182270736},
391,41,loo,GaussianProcessRegressor,-0.32368325315491164,-0.010986396903637896,{'alpha': 0.0005772345780639533},
392,42,loo,GaussianProcessRegressor,-0.3245407332821979,-0.011026697732554602,{'alpha': 0.00040600842549684297},
393,43,loo,GaussianProcessRegressor,-0.32372771938102707,-0.010974763415432687,{'alpha': 0.0005630997341258227},
394,44,loo,GaussianProcessRegressor,-0.323416117989316,-0.011288305141764043,{'alpha': 0.0007476099113543033},
395,45,loo,GaussianProcessRegressor,-0.3302114491384185,-0.020454068409567094,{'alpha': 0.0025820509964898197},
396,46,loo,GaussianProcessRegressor,-0.33071902104646345,-0.013183807866949726,{'alpha': 6.206513133338852e-05},
397,47,loo,GaussianProcessRegressor,-0.3296400044736798,-0.019789220667695284,{'alpha': 0.002459031519624624},
398,48,loo,GaussianProcessRegressor,-0.3310490574871874,-0.013310538045715692,{'alpha': 5.3829799951049496e-05},
399,49,loo,GaussianProcessRegressor,-0.3342073340717566,-0.025075998593421023,{'alpha': 0.003485443999993157},
400,0,loo,RandomForestRegressor,0.48886411855012124,0.5713864651555791,"{'n_estimators': 119, 'max_depth': 20, 'min_samples_split': 23, 'min_samples_leaf': 5, 'max_features': 0.7427265086058755}",
401,1,loo,RandomForestRegressor,0.3800144104254891,0.4342857634110866,"{'n_estimators': 401, 'max_depth': 35, 'min_samples_split': 32, 'min_samples_leaf': 11, 'max_features': 0.414668454651854}",
402,2,loo,RandomForestRegressor,0.5100415041158108,0.6208004909811112,"{'n_estimators': 336, 'max_depth': 50, 'min_samples_split': 20, 'min_samples_leaf': 3, 'max_features': 0.8638291695292688}",
403,3,loo,RandomForestRegressor,0.185480308523983,0.20525411563972418,"{'n_estimators': 331, 'max_depth': 1, 'min_samples_split': 34, 'min_samples_leaf': 9, 'max_features': 0.1769658752851462}",
404,4,loo,RandomForestRegressor,0.5590516091623032,0.6957996591248985,"{'n_estimators': 145, 'max_depth': 38, 'min_samples_split': 7, 'min_samples_leaf': 5, 'max_features': 0.8586749309273672}",
405,5,loo,RandomForestRegressor,0.3568350879536587,0.39830058024428583,"{'n_estimators': 307, 'max_depth': 3, 'min_samples_split': 31, 'min_samples_leaf': 11, 'max_features': 0.35426153412497907}",
406,6,loo,RandomForestRegressor,0.25468905595645697,0.2771638559035099,"{'n_estimators': 228, 'max_depth': 29, 'min_samples_split': 23, 'min_samples_leaf': 17, 'max_features': 0.24513709623887361}",
407,7,loo,RandomForestRegressor,0.5375191026672842,0.647579953967347,"{'n_estimators': 249, 'max_depth': 13, 'min_samples_split': 11, 'min_samples_leaf': 5, 'max_features': 0.5872907216328637}",
408,8,loo,RandomForestRegressor,0.2238663775161187,0.23906622427179525,"{'n_estimators': 422, 'max_depth': 27, 'min_samples_split': 22, 'min_samples_leaf': 19, 'max_features': 0.13136149971578726}",
409,9,loo,RandomForestRegressor,0.364457755153597,0.4072951863830724,"{'n_estimators': 250, 'max_depth': 41, 'min_samples_split': 14, 'min_samples_leaf': 16, 'max_features': 0.7090086572659392}",
